gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
Synpcc7942_0879,Synpcc7942_0879,100,215,0,0,1,215,1,215,6.62E-160,437,215,1,<=>
Synpcc7942_0880,Synpcc7942_0880,100,185,0,0,1,185,1,185,9.54E-135,371,185,1,<=>
Synpcc7942_0881,Synpcc7942_0881,100,291,0,0,1,291,1,291,0,584,291,1,<=>
Synpcc7942_0882,Synpcc7942_0882,100,218,0,0,1,218,1,218,4.97E-161,440,218,1,<=>
Synpcc7942_0883,Synpcc7942_0883,100,105,0,0,1,105,1,105,8.89E-75,213,105,1,<=>
Synpcc7942_0884,Synpcc7942_0884,100,409,0,0,1,409,1,409,0,828,409,1,<=>
Synpcc7942_0885,Synpcc7942_0885,100,694,0,0,1,694,1,694,0,1414,694,1,<=>
Synpcc7942_0886,Synpcc7942_0886,100,156,0,0,1,156,1,156,6.53E-116,321,156,1,<=>
Synpcc7942_0887,Synpcc7942_0887,100,124,0,0,1,124,1,124,1.2E-89,252,124,1,<=>
Synpcc7942_0888,Synpcc7942_0888,100,119,0,0,1,119,1,119,3.69E-84,238,119,1,<=>
Synpcc7942_0889,Synpcc7942_0889,100,605,0,0,1,605,1,605,0,1189,605,1,<=>
Synpcc7942_0890,Synpcc7942_0890,100,1536,0,0,1,1536,1,1536,0,3171,1536,1,<=>
Synpcc7942_0891,Synpcc7942_0891,100,99,0,0,1,99,1,99,3.05E-72,206,99,1,<=>
Synpcc7942_0892,Synpcc7942_0892,100,336,0,0,1,336,1,336,0,684,336,1,<=>
Synpcc7942_0894,Synpcc7942_0894,100,190,0,0,1,190,1,190,1.69E-137,378,190,1,<=>
Synpcc7942_0895,Synpcc7942_0895,100,390,0,0,1,390,1,390,0,769,390,1,<=>
Synpcc7942_0896,Synpcc7942_0896,100,268,0,0,1,268,1,268,0,528,268,1,<=>
Synpcc7942_0897,Synpcc7942_0897,100,91,0,0,1,91,1,91,1.69E-62,181,91,1,<=>
Synpcc7942_0898,Synpcc7942_0898,100,130,0,0,1,130,1,130,7.23E-94,263,130,1,<=>
Synpcc7942_0899,Synpcc7942_0899,100,265,0,0,1,265,1,265,0,529,265,1,<=>
Synpcc7942_0900,Synpcc7942_0900,100,67,0,0,1,67,1,67,5.48E-47,139,67,1,<=>
Synpcc7942_0901,Synpcc7942_0901,100,298,0,0,1,298,1,298,0,596,298,1,<=>
Synpcc7942_0902,Synpcc7942_0902,100,319,0,0,1,319,1,319,0,629,319,1,<=>
Synpcc7942_0903,Synpcc7942_0903,100,861,0,0,1,861,1,861,0,1759,861,1,<=>
Synpcc7942_0904,Synpcc7942_0904,100,181,0,0,1,181,1,181,7.61E-128,353,181,1,<=>
Synpcc7942_0905,Synpcc7942_0905,100,180,0,0,1,180,1,180,2.81E-126,349,180,1,<=>
Synpcc7942_0906,Synpcc7942_0906,100,161,0,0,1,161,1,161,2.69E-117,325,161,1,<=>
Synpcc7942_0907,Synpcc7942_0907,100,70,0,0,1,70,1,70,2.07E-46,138,70,1,<=>
Synpcc7942_0908,Synpcc7942_0908,100,235,0,0,1,235,1,235,5.83E-167,456,235,1,<=>
Synpcc7942_0909,Synpcc7942_0909,100,118,0,0,1,118,1,118,1.15E-86,244,118,1,<=>
Synpcc7942_0910,Synpcc7942_0910,100,142,0,0,1,142,1,142,3.81E-105,292,142,1,<=>
Synpcc7942_0911,Synpcc7942_0911,100,83,0,0,1,83,1,83,3.56E-54,159,83,1,<=>
Synpcc7942_0912,Synpcc7942_0912,100,652,0,0,1,652,1,652,0,1276,652,1,<=>
Synpcc7942_0913,Synpcc7942_0913,100,164,0,0,1,164,1,164,1.6E-119,330,164,1,<=>
Synpcc7942_0914,Synpcc7942_0914,100,203,0,0,1,203,1,203,1.2E-146,402,203,1,<=>
Synpcc7942_0915,Synpcc7942_0915,100,149,0,0,1,149,1,149,2.27E-107,298,149,1,<=>
Synpcc7942_0916,Synpcc7942_0916,100,42,0,0,1,42,1,42,1.75E-24,81.3,42,1,<=>
Synpcc7942_0917,Synpcc7942_0917,100,88,0,0,1,88,1,88,8.87E-62,179,88,1,<=>
Synpcc7942_0918,Synpcc7942_0918,100,649,0,0,1,649,1,649,0,1313,649,1,<=>
Synpcc7942_0919,Synpcc7942_0919,100,148,0,0,1,148,1,148,1.3E-101,284,148,1,<=>
Synpcc7942_0920,Synpcc7942_0920,100,84,0,0,1,84,1,84,4.57E-53,156,84,1,<=>
Synpcc7942_0921,Synpcc7942_0921,100,100,0,0,1,100,1,100,1.53E-71,204,100,1,<=>
Synpcc7942_0922,Synpcc7942_0922,100,300,0,0,1,300,1,300,0,605,300,1,<=>
Synpcc7942_0923,Synpcc7942_0923,100,291,0,0,1,291,1,291,0,600,291,1,<=>
Synpcc7942_0924,Synpcc7942_0924,100,664,0,0,1,664,1,664,0,1338,664,1,<=>
Synpcc7942_0925,Synpcc7942_0925,100,433,0,0,1,433,1,433,0,861,433,1,<=>
Synpcc7942_0926,Synpcc7942_0926,100,419,0,0,1,419,1,419,0,816,419,1,<=>
Synpcc7942_0927,Synpcc7942_0927,100,241,0,0,1,241,1,241,0,492,241,1,<=>
Synpcc7942_0928,Synpcc7942_0928,100,721,0,0,1,721,1,721,0,1434,721,1,<=>
Synpcc7942_0929,Synpcc7942_0929,100,284,0,0,1,284,1,284,0,561,284,1,<=>
Synpcc7942_0930,Synpcc7942_0930,100,155,0,0,1,155,1,155,8.6E-111,308,155,1,<=>
Synpcc7942_0931,Synpcc7942_0931,100,268,0,0,1,268,1,268,0,541,268,1,<=>
Synpcc7942_0932,Synpcc7942_0932,100,399,0,0,1,399,1,399,0,797,399,1,<=>
Synpcc7942_0933,Synpcc7942_0933,100,171,0,0,1,171,1,171,2.25E-125,346,171,1,<=>
Synpcc7942_0934,Synpcc7942_0934,100,353,0,0,1,353,1,353,0,707,353,1,<=>
Synpcc7942_0935,Synpcc7942_0935,100,256,0,0,1,256,1,256,8.98E-176,480,256,1,<=>
Synpcc7942_0936,Synpcc7942_0936,100,181,0,0,1,181,1,181,1.25E-130,360,181,1,<=>
Synpcc7942_0937,Synpcc7942_0937,100,230,0,0,1,230,1,230,1.33E-173,473,230,1,<=>
Synpcc7942_0938,Synpcc7942_0938,100,106,0,0,1,106,1,106,4.53E-75,213,106,1,<=>
Synpcc7942_0939,Synpcc7942_0939,100,208,0,0,1,208,1,208,2.43E-155,425,208,1,<=>
Synpcc7942_0940,Synpcc7942_0940,100,116,0,0,1,116,1,116,6.2E-82,232,116,1,<=>
Synpcc7942_0941,Synpcc7942_0941,100,569,0,0,1,569,1,569,0,1154,569,1,<=>
Synpcc7942_0942,Synpcc7942_0942,100,630,0,0,1,630,1,630,0,1268,630,1,<=>
Synpcc7942_0943,Synpcc7942_0943,100,422,0,0,1,422,1,422,0,853,422,1,<=>
Synpcc7942_0944,Synpcc7942_0944,100,412,0,0,1,412,1,412,0,819,412,1,<=>
Synpcc7942_0945,Synpcc7942_0945,100,324,0,0,1,324,1,324,0,670,324,1,<=>
Synpcc7942_0946,Synpcc7942_0946,100,495,0,0,1,495,1,495,0,1003,495,1,<=>
Synpcc7942_0947,Synpcc7942_0947,100,355,0,0,1,355,1,355,0,711,355,1,<=>
Synpcc7942_0948,Synpcc7942_0948,100,275,0,0,1,275,1,275,0,533,275,1,<=>
Synpcc7942_0949,Synpcc7942_0949,100,292,0,0,1,292,1,292,0,568,292,1,<=>
Synpcc7942_0950,Synpcc7942_0950,100,438,0,0,1,438,1,438,0,878,438,1,<=>
Synpcc7942_0951,Synpcc7942_0951,100,282,0,0,1,282,1,282,0,566,282,1,<=>
Synpcc7942_0952,Synpcc7942_0952,100,263,0,0,1,263,1,263,0,538,263,1,<=>
Synpcc7942_0953,Synpcc7942_0953,100,154,0,0,1,154,1,154,5.82E-114,316,154,1,<=>
Synpcc7942_0954,Synpcc7942_0954,100,344,0,0,1,344,1,344,0,692,344,1,<=>
Synpcc7942_0955,Synpcc7942_0955,100,172,0,0,1,172,1,172,6.47E-124,342,172,1,<=>
Synpcc7942_0956,Synpcc7942_0956,100,380,0,0,1,380,1,380,0,780,380,1,<=>
Synpcc7942_0957,Synpcc7942_0957,100,215,0,0,1,215,1,215,3.43E-160,437,215,1,<=>
Synpcc7942_0958,Synpcc7942_0958,100,209,0,0,1,209,1,209,6.07E-153,419,209,1,<=>
Synpcc7942_0959,Synpcc7942_0959,100,343,0,0,1,343,1,343,0,688,343,1,<=>
Synpcc7942_0960,Synpcc7942_0960,100,417,0,0,1,417,1,417,0,850,417,1,<=>
Synpcc7942_0961,Synpcc7942_0961,100,337,0,0,1,337,1,337,0,674,337,1,<=>
Synpcc7942_0962,Synpcc7942_0962,100,451,0,0,1,451,1,451,0,903,451,1,<=>
Synpcc7942_0963,Synpcc7942_0963,100,126,0,0,1,126,1,126,3E-93,261,126,1,<=>
Synpcc7942_0964,Synpcc7942_0964,100,172,0,0,1,172,1,172,6.66E-126,347,172,1,<=>
Synpcc7942_0965,Synpcc7942_0965,100,320,0,0,1,320,1,320,0,634,320,1,<=>
Synpcc7942_0966,Synpcc7942_0966,100,195,0,0,1,195,1,195,6.06E-142,390,195,1,<=>
Synpcc7942_0967,Synpcc7942_0967,100,320,0,0,1,320,1,320,0,641,320,1,<=>
Synpcc7942_0968,Synpcc7942_0968,100,71,0,0,1,71,1,71,3.42E-48,143,71,1,<=>
Synpcc7942_0969,Synpcc7942_0969,100,275,0,0,1,275,1,275,0,564,275,1,<=>
Synpcc7942_0970,Synpcc7942_0970,100,523,0,0,1,523,1,523,0,1060,523,1,<=>
Synpcc7942_0971,Synpcc7942_0971,100,452,0,0,1,452,1,452,0,919,452,1,<=>
Synpcc7942_0972,Synpcc7942_0972,100,130,0,0,1,130,1,130,5.16E-93,261,130,1,<=>
Synpcc7942_0973,Synpcc7942_0973,100,390,0,0,1,390,1,390,0,789,390,1,<=>
Synpcc7942_0974,Synpcc7942_0974,100,56,0,0,1,56,1,56,4.6E-37,114,56,1,<=>
Synpcc7942_0975,Synpcc7942_0975,100,296,0,0,1,296,1,296,0,597,296,1,<=>
Synpcc7942_0976,Synpcc7942_0976,100,909,0,0,1,909,1,909,0,1806,909,1,<=>
Synpcc7942_0977,Synpcc7942_0977,100,333,0,0,1,333,1,333,0,689,333,1,<=>
Synpcc7942_0978,Synpcc7942_0978,100,403,0,0,1,403,1,403,0,840,403,1,<=>
Synpcc7942_0979,Synpcc7942_0979,100,167,0,0,1,167,1,167,1.77E-125,346,167,1,<=>
Synpcc7942_0980,Synpcc7942_0980,100,207,0,0,1,207,1,207,3.97E-142,391,207,1,<=>
Synpcc7942_0981,Synpcc7942_0981,100,564,0,0,1,564,1,564,0,1159,564,1,<=>
Synpcc7942_0982,Synpcc7942_0982,100,204,0,0,1,204,1,204,4.95E-150,411,204,1,<=>
Synpcc7942_0983,Synpcc7942_0983,100,228,0,0,1,228,1,228,6.19E-170,463,228,1,<=>
Synpcc7942_0984,Synpcc7942_0984,100,266,0,0,1,266,1,266,0,522,266,1,<=>
Synpcc7942_0985,Synpcc7942_0985,100,460,0,0,1,460,1,460,0,909,460,1,<=>
Synpcc7942_0986,Synpcc7942_0986,100,383,0,0,1,383,1,383,0,777,383,1,<=>
Synpcc7942_0987,Synpcc7942_0987,100,147,0,0,1,147,1,147,2.88E-109,303,147,1,<=>
Synpcc7942_0988,Synpcc7942_0988,100,108,0,0,1,108,1,108,1.64E-76,217,108,1,<=>
Synpcc7942_0989,Synpcc7942_0989,100,147,0,0,1,147,1,147,2.59E-108,301,147,1,<=>
Synpcc7942_0990,Synpcc7942_0990,100,180,0,0,1,180,1,180,2.61E-131,362,180,1,<=>
Synpcc7942_0991,Synpcc7942_0991,100,421,0,0,1,421,1,421,0,853,421,1,<=>
Synpcc7942_0992,Synpcc7942_0992,100,665,0,0,1,665,1,665,0,1312,665,1,<=>
Synpcc7942_0993,Synpcc7942_0993,100,459,0,0,1,459,1,459,0,900,459,1,<=>
Synpcc7942_0994,Synpcc7942_0994,100,189,0,0,1,189,1,189,1.3E-136,376,189,1,<=>
Synpcc7942_0995,Synpcc7942_0995,100,131,0,0,1,131,1,131,5.32E-93,261,131,1,<=>
Synpcc7942_0996,Synpcc7942_0996,100,328,0,0,1,328,1,328,0,658,328,1,<=>
Synpcc7942_0997,Synpcc7942_0997,100,58,0,0,1,58,1,58,2.16E-37,115,58,1,<=>
Synpcc7942_0998,Synpcc7942_0998,100,632,0,0,1,632,1,632,0,1270,632,1,<=>
Synpcc7942_0999,Synpcc7942_0999,100,99,0,0,1,99,1,99,2.81E-71,203,99,1,<=>
Synpcc7942_1000,Synpcc7942_1000,100,1076,0,0,1,1076,1,1076,0,2107,1076,1,<=>
Synpcc7942_1001,Synpcc7942_1001,100,616,0,0,1,616,1,616,0,1227,616,1,<=>
Synpcc7942_1002,Synpcc7942_1002,100,142,0,0,1,142,1,142,2.57E-104,290,142,1,<=>
Synpcc7942_1003,Synpcc7942_1003,100,517,0,0,1,517,1,517,0,1065,517,1,<=>
Synpcc7942_1004,Synpcc7942_1004,100,117,0,0,1,117,1,117,2.54E-86,243,117,1,<=>
Synpcc7942_1005,Synpcc7942_1005,100,209,0,0,1,209,1,209,1.48E-155,425,209,1,<=>
Synpcc7942_1006,Synpcc7942_1006,100,359,0,0,1,359,1,359,0,704,359,1,<=>
Synpcc7942_1007,Synpcc7942_1007,100,463,0,0,1,463,1,463,0,956,463,1,<=>
Synpcc7942_1008,Synpcc7942_1008,100,284,0,0,1,284,1,284,0,580,284,1,<=>
Synpcc7942_1009,Synpcc7942_1009,100,199,0,0,1,199,1,199,1.72E-139,384,199,1,<=>
Synpcc7942_1010,Synpcc7942_1010,100,243,0,0,1,243,1,243,3.08E-178,485,243,1,<=>
Synpcc7942_1011,Synpcc7942_1011,100,413,0,0,1,413,1,413,0,815,413,1,<=>
Synpcc7942_1012,Synpcc7942_1012,100,257,0,0,1,257,1,257,0,520,257,1,<=>
Synpcc7942_1013,Synpcc7942_1013,100,78,0,0,1,78,1,78,1.09E-54,160,78,1,<=>
Synpcc7942_1014,Synpcc7942_1014,100,928,0,0,1,928,1,928,0,1864,928,1,<=>
Synpcc7942_1015,Synpcc7942_1015,100,839,0,0,1,839,1,839,0,1650,839,1,<=>
Synpcc7942_1016,Synpcc7942_1016,100,160,0,0,1,160,1,160,1.06E-117,325,160,1,<=>
Synpcc7942_1017,Synpcc7942_1017,100,253,0,0,1,253,1,253,0,511,253,1,<=>
Synpcc7942_1018,Synpcc7942_1018,100,211,0,0,1,211,1,211,2.29E-152,417,211,1,<=>
Synpcc7942_1019,Synpcc7942_1019,100,499,0,0,1,499,1,499,0,1003,499,1,<=>
Synpcc7942_1020,Synpcc7942_1020,100,316,0,0,1,316,1,316,0,629,316,1,<=>
Synpcc7942_1021,Synpcc7942_1021,100,447,0,0,1,447,1,447,0,877,447,1,<=>
Synpcc7942_1022,Synpcc7942_1022,100,262,0,0,1,262,1,262,0,531,262,1,<=>
Synpcc7942_1023,Synpcc7942_1023,100,81,0,0,1,81,1,81,6.98E-56,163,81,1,<=>
Synpcc7942_1024,Synpcc7942_1024,100,330,0,0,1,330,1,330,0,623,330,1,<=>
Synpcc7942_1025,Synpcc7942_1025,100,156,0,0,1,156,1,156,6.13E-115,318,156,1,<=>
Synpcc7942_1026,Synpcc7942_1026,100,584,0,0,1,584,1,584,0,1167,584,1,<=>
Synpcc7942_1027,Synpcc7942_1027,100,104,0,0,1,104,1,104,1.07E-72,207,104,1,<=>
Synpcc7942_1028,Synpcc7942_1028,100,318,0,0,1,318,1,318,0,652,318,1,<=>
Synpcc7942_1029,Synpcc7942_1029,100,304,0,0,1,304,1,304,0,626,304,1,<=>
Synpcc7942_1030,Synpcc7942_1030,100,373,0,0,1,373,1,373,0,761,373,1,<=>
Synpcc7942_1031,Synpcc7942_1031,100,113,0,0,1,113,1,113,2.82E-80,227,113,1,<=>
Synpcc7942_1032,Synpcc7942_1032,100,488,0,0,1,488,1,488,0,1005,488,1,<=>
Synpcc7942_1033,Synpcc7942_1033,100,318,0,0,1,318,1,318,0,657,318,1,<=>
Synpcc7942_1034,Synpcc7942_1034,100,287,0,0,1,287,1,287,0,590,287,1,<=>
Synpcc7942_1035,Synpcc7942_1035,100,264,0,0,1,264,1,264,0,545,264,1,<=>
Synpcc7942_1036,Synpcc7942_1036,100,167,0,0,1,167,1,167,7.23E-125,344,167,1,<=>
Synpcc7942_1037,Synpcc7942_1037,100,647,0,0,1,647,1,647,0,1327,647,1,<=>
Synpcc7942_1038,Synpcc7942_1038,100,195,0,0,1,195,1,195,7.13E-143,392,195,1,<=>
Synpcc7942_1039,Synpcc7942_1039,100,158,0,0,1,158,1,158,3.44E-117,324,158,1,<=>
Synpcc7942_1040,Synpcc7942_1040,100,185,0,0,1,185,1,185,4.53E-134,369,185,1,<=>
Synpcc7942_1041,Synpcc7942_1041,100,90,0,0,1,90,1,90,3.43E-64,185,90,1,<=>
Synpcc7942_1042,Synpcc7942_1042,100,111,0,0,1,111,1,111,5.13E-80,226,111,1,<=>
Synpcc7942_1043,Synpcc7942_1043,100,217,0,0,1,217,1,217,4E-152,417,217,1,<=>
Synpcc7942_1044,Synpcc7942_1044,100,240,0,0,1,240,1,240,0,501,240,1,<=>
Synpcc7942_1045,Synpcc7942_1045,100,523,0,0,1,523,1,523,0,1049,523,1,<=>
Synpcc7942_1046,Synpcc7942_1046,100,142,0,0,1,142,1,142,1.68E-99,278,142,1,<=>
Synpcc7942_1049,Synpcc7942_1049,100,273,0,0,1,273,1,273,0,556,273,1,<=>
Synpcc7942_1050,Synpcc7942_1050,100,289,0,0,1,289,1,289,0,586,289,1,<=>
Synpcc7942_1051,Synpcc7942_1051,100,81,0,0,1,81,1,81,7.34E-57,166,81,1,<=>
Synpcc7942_1052,Synpcc7942_1052,100,173,0,0,1,173,1,173,3.94E-125,345,173,1,<=>
Synpcc7942_1053,Synpcc7942_1053,100,163,0,0,1,163,1,163,2.35E-119,330,163,1,<=>
Synpcc7942_1054,Synpcc7942_1054,100,273,0,0,1,273,1,273,0,541,273,1,<=>
Synpcc7942_1055,Synpcc7942_1055,100,207,0,0,1,207,1,207,7.39E-146,400,207,1,<=>
Synpcc7942_1056,Synpcc7942_1056,100,260,0,0,1,260,1,260,0,512,260,1,<=>
Synpcc7942_1057,Synpcc7942_1057,100,343,0,0,1,343,1,343,0,696,343,1,<=>
Synpcc7942_1058,Synpcc7942_1058,100,70,0,0,1,70,1,70,5.53E-48,142,70,1,<=>
Synpcc7942_1059,Synpcc7942_1059,100,310,0,0,1,310,1,310,0,615,310,1,<=>
Synpcc7942_1060,Synpcc7942_1060,100,675,0,0,1,675,1,675,0,1383,675,1,<=>
Synpcc7942_1061,Synpcc7942_1061,100,311,0,0,1,311,1,311,0,619,311,1,<=>
Synpcc7942_1062,Synpcc7942_1062,100,75,0,0,1,75,1,75,2.13E-50,149,75,1,<=>
Synpcc7942_1063,Synpcc7942_1063,100,82,0,0,1,82,1,82,4.73E-56,164,82,1,<=>
Synpcc7942_1064,Synpcc7942_1064,100,453,0,0,1,453,1,453,0,936,453,1,<=>
Synpcc7942_1065,Synpcc7942_1065,100,1039,0,0,1,1039,1,1039,0,2140,1039,1,<=>
Synpcc7942_1066,Synpcc7942_1066,100,82,0,0,1,82,1,82,1.82E-58,170,82,1,<=>
Synpcc7942_1067,Synpcc7942_1067,100,182,0,0,1,182,1,182,1.06E-133,368,182,1,<=>
Synpcc7942_1068,Synpcc7942_1068,100,431,0,0,1,431,1,431,0,855,431,1,<=>
Synpcc7942_1069,Synpcc7942_1069,100,242,0,0,1,242,1,242,2.32E-178,486,242,1,<=>
Synpcc7942_1070,Synpcc7942_1070,100,373,0,0,1,373,1,373,0,758,373,1,<=>
Synpcc7942_1071,Synpcc7942_1071,100,188,0,0,1,188,1,188,2.08E-138,380,188,1,<=>
Synpcc7942_1072,Synpcc7942_1072,100,183,0,0,1,183,1,183,4.8E-133,366,183,1,<=>
Synpcc7942_1073,Synpcc7942_1073,100,238,0,0,1,238,1,238,1.95E-173,473,238,1,<=>
Synpcc7942_1074,Synpcc7942_1074,100,101,0,0,1,101,1,101,1.03E-70,202,101,1,<=>
Synpcc7942_1075,Synpcc7942_1075,100,262,0,0,1,262,1,262,0,535,262,1,<=>
Synpcc7942_1076,Synpcc7942_1076,100,138,0,0,1,138,1,138,5.64E-100,279,138,1,<=>
Synpcc7942_1077,Synpcc7942_1077,100,103,0,0,1,103,1,103,2.68E-74,211,103,1,<=>
Synpcc7942_1078,Synpcc7942_1078,100,302,0,0,1,302,1,302,0,598,302,1,<=>
Synpcc7942_1079,Synpcc7942_1079,100,817,0,0,1,817,1,817,0,1639,817,1,<=>
Synpcc7942_1080,Synpcc7942_1080,100,447,0,0,1,447,1,447,0,879,447,1,<=>
Synpcc7942_1081,Synpcc7942_1081,100,233,0,0,1,233,1,233,3.45E-172,469,233,1,<=>
Synpcc7942_1082,Synpcc7942_1082,100,921,0,0,1,921,1,921,0,1855,921,1,<=>
Synpcc7942_1083,Synpcc7942_1083,100,458,0,0,1,458,1,458,0,928,458,1,<=>
Synpcc7942_1084,Synpcc7942_1084,100,147,0,0,1,147,1,147,1.07E-106,296,147,1,<=>
Synpcc7942_1085,Synpcc7942_1085,100,774,0,0,1,774,1,774,0,1612,774,1,<=>
Synpcc7942_1086,Synpcc7942_1086,100,354,0,0,1,354,1,354,0,724,354,1,<=>
Synpcc7942_1087,Synpcc7942_1087,100,324,0,0,1,324,1,324,0,670,324,1,<=>
Synpcc7942_1088,Synpcc7942_1088,100,125,0,0,1,125,1,125,1.65E-92,259,125,1,<=>
Synpcc7942_1089,Synpcc7942_1089,100,883,0,0,1,883,1,883,0,1777,883,1,<=>
Synpcc7942_1090,Synpcc7942_1090,100,265,0,0,1,265,1,265,0,538,265,1,<=>
Synpcc7942_1091,Synpcc7942_1091,100,387,0,0,1,387,1,387,0,773,387,1,<=>
Synpcc7942_1092,Synpcc7942_1092,100,219,0,0,1,219,1,219,9.81E-168,457,219,1,<=>
Synpcc7942_1093,Synpcc7942_1093,100,378,0,0,1,378,1,378,0,757,378,1,<=>
Synpcc7942_1094,Synpcc7942_1094,100,205,0,0,1,205,1,205,1.92E-153,420,205,1,<=>
Synpcc7942_1095,Synpcc7942_1095,100,141,0,0,1,141,1,141,7.31E-104,289,141,1,<=>
Synpcc7942_1096,Synpcc7942_1096,100,456,0,0,1,456,1,456,0,952,456,1,<=>
Synpcc7942_1097,Synpcc7942_1097,100,41,0,0,1,41,1,41,1.11E-24,81.6,41,1,<=>
Synpcc7942_1098,Synpcc7942_1098,100,412,0,0,1,412,1,412,0,786,412,1,<=>
Synpcc7942_1099,Synpcc7942_1099,100,233,0,0,1,233,1,233,2.18E-171,467,233,1,<=>
Synpcc7942_1100,Synpcc7942_1100,100,482,0,0,1,482,1,482,0,994,482,1,<=>
Synpcc7942_1101,Synpcc7942_1101,100,385,0,0,1,385,1,385,0,755,385,1,<=>
Synpcc7942_1102,Synpcc7942_1102,100,142,0,0,1,142,1,142,1.08E-103,289,142,1,<=>
Synpcc7942_1103,Synpcc7942_1103,100,243,0,0,1,243,1,243,4.18E-179,488,243,1,<=>
Synpcc7942_1104,Synpcc7942_1104,100,421,0,0,1,421,1,421,0,819,421,1,<=>
Synpcc7942_1105,Synpcc7942_1105,100,361,0,0,1,361,1,361,0,713,361,1,<=>
Synpcc7942_1106,Synpcc7942_1106,100,156,0,0,1,156,1,156,1.61E-114,317,156,1,<=>
Synpcc7942_1107,Synpcc7942_1107,100,266,0,0,1,266,1,266,0,526,266,1,<=>
Synpcc7942_1108,Synpcc7942_1108,100,91,0,0,1,91,1,91,1.68E-63,183,91,1,<=>
Synpcc7942_1109,Synpcc7942_1109,100,357,0,0,1,357,1,357,0,700,357,1,<=>
Synpcc7942_1110,Synpcc7942_1110,100,208,0,0,1,208,1,208,3.19E-156,427,208,1,<=>
Synpcc7942_1111,Synpcc7942_1111,100,527,0,0,1,527,1,527,0,1059,527,1,<=>
Synpcc7942_1112,Synpcc7942_1112,100,313,0,0,1,313,1,313,0,628,313,1,<=>
Synpcc7942_1113,Synpcc7942_1113,100,363,0,0,1,363,1,363,0,679,363,1,<=>
Synpcc7942_1114,Synpcc7942_1114,100,287,0,0,1,287,1,287,0,574,287,1,<=>
Synpcc7942_1115,Synpcc7942_1115,100,126,0,0,1,126,1,126,9.83E-89,249,126,1,<=>
Synpcc7942_1116,Synpcc7942_1116,100,402,0,0,1,402,1,402,0,804,402,1,<=>
Synpcc7942_1117,Synpcc7942_1117,100,220,0,0,1,220,1,220,6.26E-161,440,220,1,<=>
Synpcc7942_1118,Synpcc7942_1118,100,516,0,0,1,516,1,516,0,1057,516,1,<=>
Synpcc7942_1119,Synpcc7942_1119,100,225,0,0,1,225,1,225,5.1E-159,435,225,1,<=>
Synpcc7942_1120,Synpcc7942_1120,100,51,0,0,1,51,1,51,4.22E-33,103,51,1,<=>
Synpcc7942_1121,Synpcc7942_1121,100,719,0,0,1,719,1,719,0,1434,719,1,<=>
Synpcc7942_1122,Synpcc7942_1122,100,64,0,0,1,64,1,64,1.44E-43,130,64,1,<=>
Synpcc7942_1123,Synpcc7942_1123,100,71,0,0,1,71,1,71,4.05E-47,140,71,1,<=>
Synpcc7942_1124,Synpcc7942_1124,100,670,0,0,1,670,1,670,0,1353,670,1,<=>
Synpcc7942_1125,Synpcc7942_1125,100,311,0,0,1,311,1,311,0,627,311,1,<=>
Synpcc7942_1126,Synpcc7942_1126,100,277,0,0,1,277,1,277,0,537,277,1,<=>
Synpcc7942_1127,Synpcc7942_1127,100,489,0,0,1,489,1,489,0,1002,489,1,<=>
Synpcc7942_1128,Synpcc7942_1128,100,362,0,0,1,362,1,362,0,713,362,1,<=>
Synpcc7942_1129,Synpcc7942_1129,100,282,0,0,1,282,1,282,0,541,282,1,<=>
Synpcc7942_1130,Synpcc7942_1130,100,604,0,0,1,604,1,604,0,1205,604,1,<=>
Synpcc7942_1131,Synpcc7942_1131,100,73,0,0,1,73,1,73,7.75E-52,152,73,1,<=>
Synpcc7942_1132,Synpcc7942_1132,100,567,0,0,1,567,1,567,0,1150,567,1,<=>
Synpcc7942_1133,Synpcc7942_1133,100,714,0,0,1,714,1,714,0,1457,714,1,<=>
Synpcc7942_1134,Synpcc7942_1134,100,102,0,0,1,102,1,102,4.65E-71,203,102,1,<=>
Synpcc7942_1135,Synpcc7942_1135,100,172,0,0,1,172,1,172,5.35E-126,347,172,1,<=>
Synpcc7942_1136,Synpcc7942_1136,100,865,0,0,1,865,1,865,0,1778,865,1,<=>
Synpcc7942_1137,Synpcc7942_1137,100,248,0,0,1,248,1,248,1.95E-177,484,248,1,<=>
Synpcc7942_1138,Synpcc7942_1138,100,336,0,0,1,336,1,336,0,667,336,1,<=>
Synpcc7942_1139,Synpcc7942_1139,100,556,0,0,1,556,1,556,0,1086,556,1,<=>
Synpcc7942_1140,Synpcc7942_1140,100,585,0,0,1,585,1,585,0,1186,585,1,<=>
Synpcc7942_1141,Synpcc7942_1141,100,228,0,0,1,228,1,228,1.7E-167,457,228,1,<=>
Synpcc7942_1142,Synpcc7942_1142,100,525,0,0,1,525,1,525,0,1087,525,1,<=>
Synpcc7942_1143,Synpcc7942_1143,100,198,0,0,1,198,1,198,9.42E-146,400,198,1,<=>
Synpcc7942_1144,Synpcc7942_1144,100,343,0,0,1,343,1,343,0,682,343,1,<=>
Synpcc7942_1145,Synpcc7942_1145,100,108,0,0,1,108,1,108,2.32E-77,219,108,1,<=>
Synpcc7942_1146,Synpcc7942_1146,100,88,0,0,1,88,1,88,3.01E-63,182,88,1,<=>
